event_id,user_id,event_type,description,category,direction,amount,currency,event_date,settlement_date,status,linked_event_id,flexibility,minimum_allowed_amount
event_14048,user_115,expense,Transit pass,transport,debit,30.67,EUR,2024-03-21,2024-03-21,settled,,fixed,
event_14049,user_115,expense,Cafe,dining,debit,44.29,EUR,2024-03-22,2024-03-22,settled,,reducible,22.5
event_14050,user_115,expense,Grocery store,groceries,debit,38.6,EUR,2024-03-27,2024-03-27,settled,,fixed,
event_14051,user_115,expense,Fuel,transport,debit,40.72,EUR,2024-03-28,2024-03-28,settled,,fixed,
event_14052,user_115,expense,Grocery store,groceries,debit,42.44,EUR,2024-04-03,2024-04-03,settled,,fixed,
event_14053,user_115,expense,Fuel,transport,debit,40.47,EUR,2024-04-04,2024-04-04,settled,,fixed,
event_14054,user_115,expense,Food delivery,dining,debit,39.33,EUR,2024-04-05,2024-04-05,settled,,reducible,22.5
event_14055,user_115,expense,Grocery store,groceries,debit,49.36,EUR,2024-04-10,2024-04-10,settled,,fixed,
event_14056,user_115,expense,Ride service,transport,debit,28.43,EUR,2024-04-11,2024-04-11,settled,,fixed,
event_14057,user_115,expense,Supermarket purchase,groceries,debit,57.14,EUR,2024-04-17,2024-04-17,settled,,fixed,
event_14058,user_115,expense,Fuel,transport,debit,26.02,EUR,2024-04-18,2024-04-18,settled,,fixed,
event_14059,user_115,expense,Restaurant,dining,debit,34.99,EUR,2024-04-19,2024-04-19,settled,,reducible,22.5
event_14060,user_115,expense,Grocery store,groceries,debit,52.65,EUR,2024-04-24,2024-04-24,settled,,fixed,
event_14061,user_115,expense,Transit pass,transport,debit,26.89,EUR,2024-04-25,2024-04-25,settled,,fixed,
event_14062,user_115,expense,Neighborhood market,groceries,debit,41.77,EUR,2024-05-01,2024-05-01,settled,,fixed,
event_14063,user_115,expense,Ride service,transport,debit,24.98,EUR,2024-05-02,2024-05-02,settled,,fixed,
event_14064,user_115,expense,Cafe,dining,debit,40.31,EUR,2024-05-03,2024-05-03,settled,,reducible,22.5
event_14065,user_115,expense,Grocery store,groceries,debit,39.82,EUR,2024-05-08,2024-05-08,settled,,fixed,
event_14066,user_115,expense,Ride service,transport,debit,25.71,EUR,2024-05-09,2024-05-09,settled,,fixed,
event_14067,user_115,expense,Grocery store,groceries,debit,41.87,EUR,2024-05-15,2024-05-15,settled,,fixed,
event_14068,user_115,expense,Fuel,transport,debit,29.34,EUR,2024-05-16,2024-05-16,settled,,fixed,
event_14069,user_115,expense,Restaurant,dining,debit,49.36,EUR,2024-05-17,2024-05-17,settled,,reducible,22.5
event_14070,user_115,expense,Neighborhood market,groceries,debit,53.96,EUR,2024-05-22,2024-05-22,settled,,fixed,
event_14071,user_115,expense,Ride service,transport,debit,39.05,EUR,2024-05-23,2024-05-23,settled,,fixed,
event_14072,user_115,expense,Supermarket purchase,groceries,debit,43.38,EUR,2024-05-29,2024-05-29,settled,,fixed,
event_14073,user_115,expense,Fuel,transport,debit,30.03,EUR,2024-05-30,2024-05-30,settled,,fixed,
event_14074,user_115,expense,Cafe,dining,debit,42.49,EUR,2024-05-31,2024-05-31,settled,,reducible,22.5
event_14075,user_115,expense,Neighborhood market,groceries,debit,47.28,EUR,2024-06-05,2024-06-05,settled,,fixed,
event_14076,user_115,expense,Ride service,transport,debit,37.55,EUR,2024-06-06,2024-06-06,settled,,fixed,
event_14077,user_115,expense,Supermarket purchase,groceries,debit,38.66,EUR,2024-06-12,2024-06-12,settled,,fixed,
event_14078,user_115,expense,Ride service,transport,debit,32.69,EUR,2024-06-13,2024-06-13,settled,,fixed,
event_14079,user_115,expense,Food delivery,dining,debit,33.85,EUR,2024-06-14,2024-06-14,settled,,reducible,22.5
event_14080,user_115,expense,Neighborhood market,groceries,debit,52.58,EUR,2024-06-19,2024-06-19,settled,,fixed,
event_14081,user_115,expense,Ride service,transport,debit,39.78,EUR,2024-06-20,2024-06-20,settled,,fixed,
event_14082,user_115,expense,Supermarket purchase,groceries,debit,56.31,EUR,2024-06-26,2024-06-26,settled,,fixed,
event_14083,user_115,expense,Ride service,transport,debit,37.95,EUR,2024-06-27,2024-06-27,settled,,fixed,
event_14084,user_115,expense,Restaurant,dining,debit,42.51,EUR,2024-06-28,2024-06-28,settled,,reducible,22.5
event_14085,user_115,expense,Neighborhood market,groceries,debit,50.54,EUR,2024-07-03,2024-07-03,settled,,fixed,
event_14086,user_115,expense,Transit pass,transport,debit,36.79,EUR,2024-07-04,2024-07-04,settled,,fixed,
event_14087,user_115,expense,Grocery store,groceries,debit,40.65,EUR,2024-07-10,2024-07-10,settled,,fixed,
event_14088,user_115,expense,Fuel,transport,debit,38.22,EUR,2024-07-11,2024-07-11,settled,,fixed,
event_14089,user_115,expense,Food delivery,dining,debit,50.64,EUR,2024-07-12,2024-07-12,settled,,reducible,22.5
event_14090,user_115,expense,Grocery store,groceries,debit,48.95,EUR,2024-07-17,2024-07-17,settled,,fixed,
event_14091,user_115,expense,Ride service,transport,debit,40.21,EUR,2024-07-18,2024-07-18,settled,,fixed,
event_14092,user_115,expense,Supermarket purchase,groceries,debit,39.02,EUR,2024-07-24,2024-07-24,settled,,fixed,
event_14093,user_115,expense,Fuel,transport,debit,30.15,EUR,2024-07-25,2024-07-25,settled,,fixed,
event_14094,user_115,expense,Food delivery,dining,debit,53.35,EUR,2024-07-26,2024-07-26,settled,,reducible,22.5
event_14095,user_115,expense,Neighborhood market,groceries,debit,53.17,EUR,2024-07-31,2024-07-31,settled,,fixed,
event_14096,user_115,expense,Fuel,transport,debit,35,EUR,2024-08-01,2024-08-01,settled,,fixed,
event_14097,user_115,expense,Grocery store,groceries,debit,48.13,EUR,2024-08-07,2024-08-07,settled,,fixed,
event_14098,user_115,expense,Transit pass,transport,debit,35.5,EUR,2024-08-08,2024-08-08,settled,,fixed,
event_14099,user_115,expense,Restaurant,dining,debit,45.58,EUR,2024-08-09,2024-08-09,settled,,reducible,22.5
event_14100,user_115,expense,Grocery store,groceries,debit,56.43,EUR,2024-08-14,2024-08-14,settled,,fixed,
event_14101,user_115,expense,Fuel,transport,debit,27.64,EUR,2024-08-15,2024-08-15,settled,,fixed,
event_14102,user_115,expense,Neighborhood market,groceries,debit,49.12,EUR,2024-08-21,2024-08-21,settled,,fixed,
event_14103,user_115,expense,Transit pass,transport,debit,32.42,EUR,2024-08-22,2024-08-22,settled,,fixed,
event_14104,user_115,expense,Cafe,dining,debit,53.64,EUR,2024-08-23,2024-08-23,settled,,reducible,22.5
event_14105,user_115,expense,Grocery store,groceries,debit,51.43,EUR,2024-08-28,2024-08-28,settled,,fixed,
event_14106,user_115,expense,Transit pass,transport,debit,37.47,EUR,2024-08-29,2024-08-29,settled,,fixed,
event_14107,user_115,expense,Supermarket purchase,groceries,debit,42,EUR,2024-09-04,2024-09-04,settled,,fixed,
event_14108,user_115,expense,Transit pass,transport,debit,28.49,EUR,2024-09-05,2024-09-05,settled,,fixed,
event_14109,user_115,expense,Cafe,dining,debit,47.49,EUR,2024-09-06,2024-09-06,settled,,reducible,22.5
event_14110,user_115,investment_purchase,Investment contribution,investment,debit,399.3,EUR,2024-06-03,2024-06-03,settled,,fixed,
event_14111,user_115,income,Prize proceeds,windfall,credit,732.05,EUR,2024-08-29,2024-08-30,settled,,fixed,
event_14112,user_116,income,Payroll credit,salary,credit,17380,ZAR,2024-09-15,2024-09-15,settled,,fixed,
event_14113,user_116,expense,Monthly rent,rent,debit,5830,ZAR,2024-09-01,2024-09-01,settled,,fixed,
event_14114,user_116,expense,Utility bill,utilities,debit,1054.39,ZAR,2024-09-05,2024-09-05,settled,,fixed,
event_14115,user_116,debt_payment,Loan repayment,debt_repayment,debit,1485,ZAR,2024-09-10,2024-09-10,settled,,fixed,
event_14116,user_116,subscription,Streaming subscription,streaming,debit,409.2,ZAR,2024-09-08,2024-09-08,settled,,fixed,
event_14117,user_116,subscription,Fitness membership,gym,debit,371.8,ZAR,2024-09-09,2024-09-09,settled,,fixed,
event_14118,user_116,subscription,Music subscription,music_subscription,debit,172.7,ZAR,2024-09-10,2024-09-10,settled,,fixed,
event_14119,user_116,subscription,Cloud storage subscription,cloud_storage,debit,135.3,ZAR,2024-09-11,2024-09-11,settled,,fixed,
event_14120,user_116,subscription,Delivery membership,delivery_membership,debit,162.8,ZAR,2024-09-12,2024-09-12,settled,,fixed,
event_14121,user_116,expense,Discretionary shopping budget,shopping,debit,404.8,ZAR,2024-09-11,2024-09-11,settled,,fixed,
event_14122,user_116,expense,Entertainment budget,entertainment,debit,426.8,ZAR,2024-09-13,2024-09-13,settled,,reducible,213.4
event_14123,user_116,income,Payroll credit,salary,credit,17380,ZAR,2024-10-15,2024-10-15,settled,,fixed,
event_14124,user_116,expense,Monthly rent,rent,debit,5830,ZAR,2024-10-01,2024-10-01,settled,,fixed,
event_14125,user_116,expense,Utility bill,utilities,debit,1006.91,ZAR,2024-10-05,2024-10-05,settled,,fixed,
event_14126,user_116,debt_payment,Loan repayment,debt_repayment,debit,1485,ZAR,2024-10-10,2024-10-10,settled,,fixed,
event_14127,user_116,subscription,Streaming subscription,streaming,debit,409.2,ZAR,2024-10-08,2024-10-08,settled,,fixed,
event_14128,user_116,subscription,Fitness membership,gym,debit,371.8,ZAR,2024-10-09,2024-10-09,settled,,fixed,
event_14129,user_116,subscription,Music subscription,music_subscription,debit,172.7,ZAR,2024-10-10,2024-10-10,settled,,fixed,
event_14130,user_116,subscription,Cloud storage subscription,cloud_storage,debit,135.3,ZAR,2024-10-11,2024-10-11,settled,,fixed,
event_14131,user_116,subscription,Delivery membership,delivery_membership,debit,162.8,ZAR,2024-10-12,2024-10-12,settled,,fixed,
event_14132,user_116,expense,Discretionary shopping budget,shopping,debit,404.8,ZAR,2024-10-11,2024-10-11,settled,,fixed,
event_14133,user_116,expense,Entertainment budget,entertainment,debit,426.8,ZAR,2024-10-13,2024-10-13,settled,,reducible,213.4
event_14134,user_116,income,Payroll credit,salary,credit,17380,ZAR,2024-11-15,2024-11-15,settled,,fixed,
event_14135,user_116,expense,Monthly rent,rent,debit,5830,ZAR,2024-11-01,2024-11-01,settled,,fixed,
event_14136,user_116,expense,Utility bill,utilities,debit,1004.74,ZAR,2024-11-05,2024-11-05,settled,,fixed,
event_14137,user_116,debt_payment,Loan repayment,debt_repayment,debit,1485,ZAR,2024-11-10,2024-11-10,settled,,fixed,
event_14138,user_116,subscription,Streaming subscription,streaming,debit,409.2,ZAR,2024-11-08,2024-11-08,settled,,fixed,
event_14139,user_116,subscription,Fitness membership,gym,debit,371.8,ZAR,2024-11-09,2024-11-09,settled,,fixed,
event_14140,user_116,subscription,Music subscription,music_subscription,debit,172.7,ZAR,2024-11-10,2024-11-10,settled,,fixed,
event_14141,user_116,subscription,Cloud storage subscription,cloud_storage,debit,135.3,ZAR,2024-11-11,2024-11-11,settled,,fixed,
event_14142,user_116,subscription,Delivery membership,delivery_membership,debit,162.8,ZAR,2024-11-12,2024-11-12,settled,,fixed,
event_14143,user_116,expense,Discretionary shopping budget,shopping,debit,404.8,ZAR,2024-11-11,2024-11-11,settled,,fixed,
event_14144,user_116,expense,Entertainment budget,entertainment,debit,426.8,ZAR,2024-11-13,2024-11-13,settled,,reducible,213.4
event_14145,user_116,income,Payroll credit,salary,credit,17380,ZAR,2024-12-15,2024-12-15,settled,,fixed,
event_14146,user_116,expense,Monthly rent,rent,debit,5830,ZAR,2024-12-01,2024-12-01,settled,,fixed,
event_14147,user_116,expense,Utility bill,utilities,debit,1042.31,ZAR,2024-12-05,2024-12-05,settled,,fixed,
event_14148,user_116,debt_payment,Loan repayment,debt_repayment,debit,1485,ZAR,2024-12-10,2024-12-10,settled,,fixed,
event_14149,user_116,subscription,Streaming subscription,streaming,debit,409.2,ZAR,2024-12-08,2024-12-08,settled,,fixed,
event_14150,user_116,subscription,Fitness membership,gym,debit,371.8,ZAR,2024-12-09,2024-12-09,settled,,fixed,
event_14151,user_116,subscription,Music subscription,music_subscription,debit,172.7,ZAR,2024-12-10,2024-12-10,settled,,fixed,
event_14152,user_116,subscription,Cloud storage subscription,cloud_storage,debit,135.3,ZAR,2024-12-11,2024-12-11,settled,,fixed,
event_14153,user_116,subscription,Delivery membership,delivery_membership,debit,162.8,ZAR,2024-12-12,2024-12-12,settled,,fixed,
event_14154,user_116,expense,Discretionary shopping budget,shopping,debit,404.8,ZAR,2024-12-11,2024-12-11,settled,,fixed,
event_14155,user_116,expense,Entertainment budget,entertainment,debit,426.8,ZAR,2024-12-13,2024-12-13,settled,,reducible,213.4
event_14156,user_116,income,Payroll credit,salary,credit,17380,ZAR,2025-01-15,2025-01-15,settled,,fixed,
event_14157,user_116,expense,Monthly rent,rent,debit,5830,ZAR,2025-01-01,2025-01-01,settled,,fixed,
event_14158,user_116,expense,Utility bill,utilities,debit,1063.89,ZAR,2025-01-05,2025-01-05,settled,,fixed,
event_14159,user_116,debt_payment,Loan repayment,debt_repayment,debit,1485,ZAR,2025-01-10,2025-01-10,settled,,fixed,
event_14160,user_116,subscription,Streaming subscription,streaming,debit,409.2,ZAR,2025-01-08,2025-01-08,settled,,fixed,
event_14161,user_116,subscription,Fitness membership,gym,debit,371.8,ZAR,2025-01-09,2025-01-09,settled,,fixed,
event_14162,user_116,subscription,Music subscription,music_subscription,debit,172.7,ZAR,2025-01-10,2025-01-10,settled,,fixed,
event_14163,user_116,subscription,Cloud storage subscription,cloud_storage,debit,135.3,ZAR,2025-01-11,2025-01-11,settled,,fixed,
event_14164,user_116,subscription,Delivery membership,delivery_membership,debit,162.8,ZAR,2025-01-12,2025-01-12,settled,,fixed,
event_14165,user_116,expense,Discretionary shopping budget,shopping,debit,404.8,ZAR,2025-01-11,2025-01-11,settled,,fixed,
event_14166,user_116,expense,Entertainment budget,entertainment,debit,426.8,ZAR,2025-01-13,2025-01-13,settled,,reducible,213.4
event_14167,user_116,expense,Monthly rent,rent,debit,5830,ZAR,2025-02-01,2025-02-01,settled,,fixed,
event_14168,user_116,expense,Supermarket purchase,groceries,debit,694.87,ZAR,2024-08-10,2024-08-10,settled,,fixed,
event_14169,user_116,expense,Transit pass,transport,debit,355.35,ZAR,2024-08-11,2024-08-11,settled,,fixed,
event_14170,user_116,expense,Supermarket purchase,groceries,debit,853.68,ZAR,2024-08-17,2024-08-17,settled,,fixed,
event_14171,user_116,expense,Ride service,transport,debit,329.84,ZAR,2024-08-18,2024-08-18,settled,,fixed,
event_14172,user_116,expense,Restaurant,dining,debit,488.38,ZAR,2024-08-19,2024-08-19,settled,,fixed,
event_14173,user_116,expense,Grocery store,groceries,debit,682.24,ZAR,2024-08-24,2024-08-24,settled,,fixed,
event_14174,user_116,expense,Transit pass,transport,debit,361.81,ZAR,2024-08-25,2024-08-25,settled,,fixed,
event_14175,user_116,expense,Supermarket purchase,groceries,debit,972.61,ZAR,2024-08-31,2024-08-31,settled,,fixed,
event_14176,user_116,expense,Transit pass,transport,debit,358.12,ZAR,2024-09-01,2024-09-01,settled,,fixed,
event_14177,user_116,expense,Food delivery,dining,debit,588.65,ZAR,2024-09-02,2024-09-02,settled,,fixed,
event_14178,user_116,expense,Neighborhood market,groceries,debit,969.8,ZAR,2024-09-07,2024-09-07,settled,,fixed,
event_14179,user_116,expense,Ride service,transport,debit,255.61,ZAR,2024-09-08,2024-09-08,settled,,fixed,
event_14180,user_116,expense,Supermarket purchase,groceries,debit,802.58,ZAR,2024-09-14,2024-09-14,settled,,fixed,
event_14181,user_116,expense,Ride service,transport,debit,372.88,ZAR,2024-09-15,2024-09-15,settled,,fixed,
event_14182,user_116,expense,Food delivery,dining,debit,671.03,ZAR,2024-09-16,2024-09-16,settled,,fixed,
event_14183,user_116,expense,Grocery store,groceries,debit,684.06,ZAR,2024-09-21,2024-09-21,settled,,fixed,
event_14184,user_116,expense,Fuel,transport,debit,308.75,ZAR,2024-09-22,2024-09-22,settled,,fixed,
event_14185,user_116,expense,Supermarket purchase,groceries,debit,680.02,ZAR,2024-09-28,2024-09-28,settled,,fixed,
event_14186,user_116,expense,Ride service,transport,debit,286.56,ZAR,2024-09-29,2024-09-29,settled,,fixed,
event_14187,user_116,expense,Restaurant,dining,debit,754.27,ZAR,2024-09-30,2024-09-30,settled,,fixed,
event_14188,user_116,expense,Grocery store,groceries,debit,933.88,ZAR,2024-10-05,2024-10-05,settled,,fixed,
event_14189,user_116,expense,Transit pass,transport,debit,366.83,ZAR,2024-10-06,2024-10-06,settled,,fixed,
event_14190,user_116,expense,Neighborhood market,groceries,debit,869.8,ZAR,2024-10-12,2024-10-12,settled,,fixed,
event_14191,user_116,expense,Fuel,transport,debit,330.91,ZAR,2024-10-13,2024-10-13,settled,,fixed,
event_14192,user_116,expense,Restaurant,dining,debit,543.47,ZAR,2024-10-14,2024-10-14,settled,,fixed,
event_14193,user_116,expense,Supermarket purchase,groceries,debit,786.4,ZAR,2024-10-19,2024-10-19,settled,,fixed,
event_14194,user_116,expense,Fuel,transport,debit,355.43,ZAR,2024-10-20,2024-10-20,settled,,fixed,
event_14195,user_116,expense,Supermarket purchase,groceries,debit,699.06,ZAR,2024-10-26,2024-10-26,settled,,fixed,
event_14196,user_116,expense,Fuel,transport,debit,256.7,ZAR,2024-10-27,2024-10-27,settled,,fixed,
event_14197,user_116,expense,Food delivery,dining,debit,704.65,ZAR,2024-10-28,2024-10-28,settled,,fixed,
event_14198,user_116,expense,Supermarket purchase,groceries,debit,763.12,ZAR,2024-11-02,2024-11-02,settled,,fixed,
event_14199,user_116,expense,Fuel,transport,debit,297.11,ZAR,2024-11-03,2024-11-03,settled,,fixed,
event_14200,user_116,expense,Supermarket purchase,groceries,debit,802.09,ZAR,2024-11-09,2024-11-09,settled,,fixed,
event_14201,user_116,expense,Ride service,transport,debit,337.67,ZAR,2024-11-10,2024-11-10,settled,,fixed,
event_14202,user_116,expense,Food delivery,dining,debit,551.58,ZAR,2024-11-11,2024-11-11,settled,,fixed,
event_14203,user_116,expense,Grocery store,groceries,debit,750.32,ZAR,2024-11-16,2024-11-16,settled,,fixed,
event_14204,user_116,expense,Transit pass,transport,debit,353.59,ZAR,2024-11-17,2024-11-17,settled,,fixed,
event_14205,user_116,expense,Neighborhood market,groceries,debit,724.11,ZAR,2024-11-23,2024-11-23,settled,,fixed,
event_14206,user_116,expense,Ride service,transport,debit,328.5,ZAR,2024-11-24,2024-11-24,settled,,fixed,
event_14207,user_116,expense,Food delivery,dining,debit,720.49,ZAR,2024-11-25,2024-11-25,settled,,fixed,
